ClickID,UserID,FeatureID,ClickTimestamp,TimeSpentSeconds
C1044664,U106620,F1023,5/14/2024 21:10,186
C1044665,U108283,F1076,12/29/2024 15:03,173
C1044666,U102557,F1142,8/15/2024 5:11,58
C1044667,U107039,F1212,5/10/2024 19:08,162
C1044668,U102648,F1102,5/22/2024 8:53,25
C1044669,U100598,F1001,6/9/2024 16:58,175
C1044670,U105664,F1137,3/20/2024 21:21,85
C1044671,U102184,F1209,4/1/2024 22:54,48
C1044672,U102725,F1178,2/11/2024 17:53,105
C1044673,U104184,F1239,2/17/2024 11:05,115
C1044674,U105713,F1075,3/5/2024 5:15,166
C1044675,U109258,F1273,2/2/2024 5:14,114
C1044676,U105766,F1116,4/7/2024 9:22,228
C1044677,U108535,F1194,8/28/2024 21:54,122
C1044678,U102678,F1275,1/6/2024 21:11,196
C1044679,U101341,F1290,9/11/2024 17:10,79
C1044680,U108226,F1093,3/1/2024 12:23,129
C1044681,U104430,F1270,12/8/2024 16:35,189
C1044682,U104174,F1145,10/10/2024 15:59,12
C1044683,U107300,F1009,7/26/2024 12:50,178
C1044684,U106515,F1042,2/25/2024 11:27,20
C1044685,U105287,F1103,2/5/2024 18:36,233
C1044686,U105933,F1297,3/26/2024 8:14,48
C1044687,U105652,F1283,3/23/2024 1:28,206
C1044688,U104588,F1056,4/17/2024 12:43,241
C1044689,U106792,F1224,8/18/2024 12:50,284
C1044690,U105446,F1208,12/25/2024 11:24,170
C1044691,U104250,F1140,10/20/2024 4:00,274
C1044692,U102113,F1018,6/8/2024 12:42,206
C1044693,U101767,F1038,10/10/2024 14:47,144
C1044694,U109580,F1078,4/26/2024 14:49,281
C1044695,U100199,F1292,3/3/2024 20:42,127
C1044696,U108703,F1266,3/6/2024 10:24,61
C1044697,U106641,F1096,1/11/2024 22:55,247
C1044698,U102732,F1203,12/11/2024 23:50,22
C1044699,U101063,F1208,10/25/2024 4:36,263
C1044700,U106415,F1185,3/12/2024 3:50,185
C1044701,U106303,F1175,11/17/2024 11:21,150
C1044702,U106178,F1046,3/12/2024 15:05,82
C1044703,U106079,F1146,2/11/2024 14:56,268
C1044704,U104381,F1118,11/26/2024 21:58,21
C1044705,U107575,F1065,3/26/2024 2:06,174
C1044706,U103009,F1015,4/9/2024 13:03,70
C1044707,U108596,F1192,4/26/2024 11:18,107
C1044708,U104583,F1022,9/13/2024 0:14,272
C1044709,U109315,F1265,11/25/2024 0:23,241
C1044710,U102792,F1083,7/9/2024 0:47,246
C1044711,U109217,F1267,1/27/2024 11:00,148
C1044712,U101532,F1040,9/3/2024 6:04,35
C1044713,U100527,F1118,2/28/2024 17:39,148
C1044714,U106838,F1055,1/25/2024 13:33,40
C1044715,U102446,F1205,10/17/2024 10:59,164
C1044716,U107190,F1036,8/10/2024 6:31,146
C1044717,U108438,F1153,5/24/2024 8:12,247
C1044718,U100627,F1206,12/25/2024 22:10,63
C1044719,U102116,F1257,2/9/2024 17:40,206
C1044720,U106041,F1256,5/16/2024 1:44,243
C1044721,U106707,F1086,2/10/2024 20:29,264
C1044722,U108799,F1258,10/12/2024 3:53,260
C1044723,U106428,F1002,9/14/2024 5:08,212
C1044724,U102193,F1156,3/3/2024 12:57,154
C1044725,U105402,F1021,1/29/2024 13:57,47
C1044726,U100297,F1013,11/29/2024 5:58,189
C1044727,U105826,F1056,6/9/2024 16:49,116
C1044728,U103293,F1190,4/24/2024 23:16,164
C1044729,U109736,F1075,4/7/2024 12:42,192
C1044730,U105157,F1172,12/23/2024 13:45,12
C1044731,U109674,F1159,7/30/2024 8:49,117
C1044732,U105189,F1131,8/19/2024 22:57,185
C1044733,U108973,F1261,6/13/2024 15:56,142
C1044734,U102049,F1037,6/14/2024 5:29,294
C1044735,U103684,F1149,10/11/2024 5:34,28
C1044736,U106985,F1294,5/8/2024 10:51,266
C1044737,U103284,F1019,7/2/2024 13:59,280
C1044738,U100082,F1007,8/29/2024 9:16,111
C1044739,U104450,F1282,12/19/2024 3:20,177
C1044740,U108332,F1151,3/31/2024 18:11,251
C1044741,U101831,F1090,1/7/2024 15:10,15
C1044742,U106743,F1083,7/19/2024 19:06,239
C1044743,U106097,F1105,10/13/2024 18:30,106
C1044744,U105515,F1201,5/21/2024 21:21,162
C1044745,U104930,F1202,12/12/2024 21:15,25
C1044746,U106936,F1064,3/10/2024 19:35,108
C1044747,U100930,F1216,2/19/2024 17:06,239
C1044748,U105007,F1075,10/15/2024 12:01,241
C1044749,U102288,F1060,6/18/2024 22:26,48
C1044750,U102671,F1080,5/6/2024 6:02,116
C1044751,U105420,F1126,11/11/2024 13:39,186
C1044752,U109208,F1209,1/16/2024 20:30,124
C1044753,U109367,F1089,11/6/2024 19:30,6
C1044754,U101020,F1070,1/25/2024 18:04,150
C1044755,U109177,F1251,12/22/2024 0:04,216
C1044756,U102953,F1139,9/4/2024 3:21,165
C1044757,U104882,F1140,7/14/2024 7:11,213
C1044758,U106935,F1195,8/26/2024 9:50,131
C1044759,U105308,F1269,11/8/2024 22:14,24
C1044760,U106276,F1246,3/12/2024 9:17,106
C1044761,U104196,F1103,4/12/2024 4:27,104
C1044762,U108097,F1222,12/23/2024 19:05,45
C1044763,U105477,F1092,12/9/2024 11:30,172
C1044764,U106107,F1267,1/16/2024 4:29,108
C1044765,U109739,F1196,10/26/2024 23:09,218
C1044766,U105484,F1268,3/1/2024 5:05,16
C1044767,U103180,F1185,2/24/2024 5:53,119
C1044768,U100186,F1054,2/7/2024 13:58,144
C1044769,U103476,F1085,10/28/2024 12:19,296
C1044770,U105471,F1105,12/24/2024 0:14,13
C1044771,U103032,F1177,1/25/2024 16:27,93
C1044772,U100046,F1119,8/8/2024 23:44,274
C1044773,U102868,F1036,9/8/2024 20:32,38
C1044774,U103912,F1043,10/15/2024 7:13,94
C1044775,U103037,F1010,9/29/2024 10:45,98
C1044776,U103305,F1008,6/28/2024 19:04,56
C1044777,U101613,F1266,8/7/2024 9:14,216
C1044778,U106360,F1043,1/13/2024 21:42,214
C1044779,U106317,F1198,3/25/2024 16:54,49
C1044780,U109892,F1159,11/26/2024 17:32,214
C1044781,U108145,F1276,8/19/2024 23:24,51
C1044782,U109628,F1087,12/2/2024 21:08,151
C1044783,U100112,F1169,10/28/2024 3:49,197
C1044784,U104241,F1279,6/18/2024 13:27,299
C1044785,U102691,F1231,10/17/2024 22:19,243
C1044786,U103584,F1154,5/11/2024 21:26,247
C1044787,U102345,F1044,7/25/2024 0:47,5
C1044788,U100055,F1006,4/5/2024 21:15,104
C1044789,U100580,F1218,4/10/2024 8:14,204
C1044790,U103545,F1137,12/3/2024 11:49,33
C1044791,U107561,F1104,9/18/2024 6:19,34
C1044792,U107737,F1130,11/24/2024 9:14,164
C1044793,U101667,F1030,10/25/2024 21:20,132
C1044794,U108410,F1041,2/13/2024 13:47,182
C1044795,U109083,F1045,5/9/2024 0:08,189
C1044796,U104426,F1003,4/7/2024 15:58,292
C1044797,U105258,F1084,9/16/2024 2:08,205
C1044798,U106647,F1179,2/25/2024 4:12,184
C1044799,U107938,F1163,12/24/2024 0:17,294
C1044800,U100843,F1215,4/2/2024 23:14,249
C1044801,U103511,F1130,7/29/2024 4:39,295
C1044802,U106708,F1182,12/26/2024 6:35,272
C1044803,U103837,F1045,5/3/2024 15:36,98
C1044804,U101119,F1222,8/27/2024 19:46,265
C1044805,U109993,F1073,1/26/2024 17:18,113
C1044806,U109327,F1138,9/5/2024 5:10,49
C1044807,U106034,F1237,6/25/2024 3:42,106
C1044808,U103765,F1058,8/21/2024 14:09,232
C1044809,U107914,F1026,2/24/2024 13:51,281
C1044810,U106397,F1249,1/22/2024 0:16,41
C1044811,U106431,F1212,3/8/2024 13:24,78
C1044812,U107958,F1030,10/5/2024 6:47,236
C1044813,U101938,F1084,3/22/2024 18:52,158
C1044814,U103055,F1251,10/19/2024 18:29,206
C1044815,U108386,F1107,9/12/2024 2:06,166
C1044816,U103096,F1246,1/27/2024 18:25,53
C1044817,U101029,F1283,7/26/2024 19:13,190
C1044818,U101504,F1021,9/16/2024 5:01,121
C1044819,U100864,F1110,7/25/2024 2:38,175
C1044820,U102190,F1199,1/26/2024 19:59,294
C1044821,U109875,F1209,7/30/2024 22:23,169
C1044822,U100489,F1121,5/20/2024 3:14,176
C1044823,U107127,F1102,11/9/2024 4:54,86
C1044824,U105314,F1061,4/14/2024 19:11,12
C1044825,U105355,F1111,2/3/2024 9:03,283
C1044826,U102042,F1273,12/11/2024 5:48,228
C1044827,U109733,F1028,5/9/2024 11:21,251
C1044828,U105880,F1081,1/12/2024 2:29,241
C1044829,U104882,F1100,6/19/2024 18:07,165
C1044830,U108313,F1201,7/28/2024 4:16,135
C1044831,U105935,F1068,3/25/2024 5:33,79
C1044832,U103288,F1033,1/7/2024 0:35,144
C1044833,U107113,F1210,6/22/2024 10:50,109
C1044834,U108229,F1177,11/15/2024 0:12,222
C1044835,U101961,F1046,3/11/2024 12:18,77
C1044836,U105105,F1205,3/18/2024 11:43,269
C1044837,U103836,F1191,5/31/2024 17:34,17
C1044838,U104834,F1069,10/9/2024 16:51,174
C1044839,U101026,F1038,6/1/2024 21:49,285
C1044840,U105928,F1003,10/7/2024 0:40,44
C1044841,U108863,F1175,12/29/2024 22:23,98
C1044842,U104125,F1249,12/16/2024 9:32,57
C1044843,U100627,F1056,7/16/2024 20:42,194
C1044844,U105286,F1001,10/6/2024 2:42,93
C1044845,U103160,F1211,8/23/2024 20:51,115
C1044846,U103767,F1026,6/27/2024 13:28,83
C1044847,U105841,F1012,4/9/2024 20:04,123
C1044848,U109077,F1226,1/15/2024 5:17,135
C1044849,U106425,F1146,5/19/2024 3:53,210
C1044850,U100974,F1138,6/14/2024 19:56,143
C1044851,U108580,F1290,7/31/2024 8:14,298
C1044852,U105024,F1296,1/12/2024 3:56,292
C1044853,U105452,F1186,1/23/2024 18:01,219
C1044854,U104714,F1261,6/8/2024 10:39,269
C1044855,U108603,F1230,12/13/2024 23:22,131
C1044856,U108598,F1020,4/28/2024 16:14,293
C1044857,U108188,F1141,11/16/2024 3:16,37
C1044858,U102024,F1042,2/22/2024 5:46,253
C1044859,U109340,F1166,2/25/2024 12:11,135
C1044860,U102669,F1111,9/20/2024 4:36,220
C1044861,U103578,F1075,4/11/2024 4:20,163
C1044862,U105949,F1294,4/18/2024 22:20,67
C1044863,U103119,F1178,7/17/2024 10:40,207
C1044864,U109537,F1189,9/11/2024 18:56,55
C1044865,U103261,F1201,10/8/2024 6:45,263
C1044866,U107790,F1088,12/18/2024 18:52,293
C1044867,U109949,F1115,10/19/2024 1:01,35
C1044868,U106212,F1267,8/10/2024 7:44,236
C1044869,U107497,F1192,7/30/2024 2:52,132
C1044870,U106638,F1217,11/11/2024 11:58,225
C1044871,U109891,F1163,6/7/2024 3:04,151
C1044872,U101542,F1012,5/4/2024 14:59,37
C1044873,U109088,F1274,3/23/2024 2:54,38
C1044874,U107737,F1100,12/19/2024 4:01,199
C1044875,U107669,F1246,4/27/2024 15:10,34
C1044876,U103347,F1158,7/22/2024 16:39,134
C1044877,U108609,F1220,8/29/2024 22:44,79
C1044878,U105539,F1154,5/20/2024 0:44,9
C1044879,U106041,F1082,9/8/2024 21:47,99
C1044880,U101184,F1052,8/8/2024 22:01,40
C1044881,U102048,F1148,4/21/2024 11:08,257
C1044882,U105186,F1023,3/18/2024 16:18,158
C1044883,U107714,F1277,6/24/2024 7:04,96
C1044884,U108354,F1102,2/29/2024 11:12,137
C1044885,U100314,F1239,5/14/2024 20:22,171
C1044886,U103680,F1097,8/10/2024 12:12,163
C1044887,U108716,F1241,6/14/2024 22:34,162
C1044888,U107445,F1169,4/21/2024 20:56,281
C1044889,U100592,F1033,12/4/2024 15:28,163
C1044890,U107082,F1161,2/12/2024 6:54,102
C1044891,U101737,F1230,8/16/2024 2:34,157
C1044892,U103322,F1154,4/10/2024 14:27,259
C1044893,U100730,F1070,8/6/2024 5:22,139
C1044894,U103692,F1089,10/26/2024 2:32,35
C1044895,U104219,F1281,5/19/2024 3:05,254
C1044896,U103142,F1276,7/5/2024 18:25,6
C1044897,U109912,F1144,10/6/2024 16:00,163
C1044898,U103496,F1299,1/6/2024 14:23,19
C1044899,U109100,F1240,8/13/2024 23:17,72
C1044900,U102959,F1217,3/22/2024 1:31,283
C1044901,U108519,F1167,9/23/2024 2:07,28
C1044902,U106710,F1239,10/20/2024 3:01,107
C1044903,U105083,F1230,3/11/2024 11:08,36
C1044904,U108646,F1162,9/13/2024 21:03,32
C1044905,U106817,F1217,11/29/2024 11:00,285
C1044906,U108928,F1249,1/7/2024 0:57,57
C1044907,U109347,F1148,1/9/2024 10:11,249
C1044908,U101974,F1005,3/30/2024 14:46,242
C1044909,U108293,F1031,8/17/2024 23:59,146
C1044910,U104033,F1139,5/7/2024 5:38,252
C1044911,U107903,F1081,11/7/2024 6:44,238
C1044912,U105350,F1141,9/6/2024 13:43,295
C1044913,U105993,F1197,10/25/2024 14:25,209
C1044914,U106714,F1257,5/10/2024 12:03,258
C1044915,U100808,F1150,2/12/2024 5:41,46
C1044916,U101241,F1145,6/9/2024 22:42,233
C1044917,U107086,F1001,5/21/2024 15:23,79
C1044918,U103732,F1193,8/9/2024 4:02,8
C1044919,U109953,F1172,4/25/2024 5:37,298
C1044920,U101392,F1116,10/15/2024 2:30,190
C1044921,U102186,F1245,9/4/2024 2:22,201
C1044922,U103414,F1179,11/3/2024 8:17,273
C1044923,U105142,F1214,8/12/2024 19:25,143
C1044924,U109280,F1108,9/3/2024 1:37,82
C1044925,U107738,F1229,7/5/2024 23:37,68
C1044926,U103672,F1183,4/26/2024 19:52,101
C1044927,U101733,F1175,9/1/2024 23:51,189
C1044928,U108305,F1065,5/22/2024 15:02,102
C1044929,U101904,F1179,7/7/2024 4:47,179
C1044930,U109712,F1015,6/21/2024 8:50,145
C1044931,U109697,F1106,2/9/2024 23:29,97
C1044932,U102587,F1241,6/10/2024 5:26,8
C1044933,U109112,F1149,11/2/2024 2:53,110
C1044934,U107406,F1106,3/31/2024 19:56,107
C1044935,U101308,F1190,5/13/2024 12:18,179
C1044936,U107571,F1015,11/5/2024 23:12,274
C1044937,U109261,F1186,1/4/2024 16:09,61
C1044938,U107864,F1039,6/19/2024 10:09,166
C1044939,U104747,F1152,12/30/2024 7:08,110
C1044940,U104551,F1168,1/18/2024 13:48,112
C1044941,U106822,F1010,7/5/2024 12:07,248
C1044942,U103284,F1011,10/18/2024 12:05,264
C1044943,U104507,F1133,8/24/2024 4:11,220
C1044944,U109374,F1237,9/10/2024 17:07,128
C1044945,U100910,F1218,11/30/2024 13:37,156
C1044946,U101979,F1160,10/3/2024 11:13,222
C1044947,U100550,F1237,4/26/2024 13:54,244
C1044948,U105733,F1174,9/14/2024 2:52,28
C1044949,U103542,F1296,6/8/2024 9:03,102
C1044950,U103181,F1087,7/20/2024 9:14,129
C1044951,U104871,F1278,7/19/2024 11:42,14
C1044952,U106953,F1035,11/27/2024 15:34,290
C1044953,U108634,F1247,3/14/2024 16:57,89
C1044954,U101358,F1215,2/8/2024 1:20,123
C1044955,U102893,F1273,2/17/2024 15:43,73
C1044956,U100915,F1262,10/20/2024 3:38,295
C1044957,U103644,F1167,9/15/2024 8:55,284
C1044958,U100543,F1067,4/16/2024 2:14,94
C1044959,U100644,F1211,9/21/2024 0:43,228
C1044960,U109962,F1251,3/16/2024 12:35,142
C1044961,U103832,F1166,12/17/2024 21:52,125
C1044962,U108214,F1024,8/4/2024 21:26,148
C1044963,U100143,F1126,5/29/2024 2:09,92
C1044964,U104679,F1083,7/20/2024 21:45,225
C1044965,U103296,F1068,10/22/2024 0:59,30
C1044966,U101071,F1166,9/6/2024 22:11,200
C1044967,U106548,F1179,9/20/2024 10:37,33
C1044968,U106909,F1252,11/11/2024 9:22,204
C1044969,U101552,F1112,9/19/2024 19:35,79
C1044970,U104336,F1236,5/21/2024 18:53,183
C1044971,U109471,F1091,12/5/2024 12:57,17
C1044972,U101970,F1025,10/24/2024 10:53,111
C1044973,U106210,F1128,11/27/2024 16:32,116
C1044974,U104873,F1266,7/29/2024 4:37,254
C1044975,U101028,F1000,6/3/2024 6:00,131
C1044976,U104077,F1013,6/6/2024 2:34,29
C1044977,U105878,F1192,12/7/2024 11:36,296
C1044978,U106191,F1137,11/18/2024 5:07,50
C1044979,U102381,F1183,2/19/2024 0:41,221
C1044980,U109859,F1098,6/9/2024 5:36,244
C1044981,U100135,F1116,4/12/2024 20:30,216
C1044982,U104614,F1088,8/29/2024 17:20,273
C1044983,U107650,F1049,4/23/2024 2:29,32
C1044984,U103359,F1279,4/30/2024 17:27,49
C1044985,U108533,F1065,12/4/2024 13:29,191
C1044986,U103349,F1259,10/20/2024 23:53,178
C1044987,U103801,F1226,10/3/2024 21:29,117
C1044988,U106770,F1113,5/17/2024 15:17,142
C1044989,U108476,F1241,11/24/2024 9:49,24
C1044990,U109155,F1142,6/10/2024 21:40,96
C1044991,U107390,F1231,1/7/2024 7:49,255
C1044992,U109813,F1033,7/8/2024 6:34,208
C1044993,U101724,F1039,12/28/2024 1:21,106
C1044994,U108568,F1165,5/7/2024 17:02,188
C1044995,U100052,F1106,9/11/2024 3:22,215
C1044996,U100327,F1212,12/17/2024 16:19,186
C1044997,U100638,F1067,12/20/2024 22:45,245
C1044998,U107285,F1020,7/10/2024 4:48,191
C1044999,U105699,F1286,12/11/2024 12:07,99
C1045000,U107657,F1115,4/14/2024 20:35,215
C1045001,U104601,F1201,9/22/2024 8:18,27
C1045002,U104963,F1081,1/8/2024 17:51,198
C1045003,U105063,F1115,2/3/2024 7:36,126
C1045004,U108750,F1145,8/18/2024 19:07,60
C1045005,U104035,F1122,8/30/2024 9:20,131
C1045006,U109100,F1204,8/2/2024 15:24,294
C1045007,U106797,F1176,7/13/2024 12:10,290
C1045008,U108200,F1044,6/24/2024 2:49,58
C1045009,U105531,F1191,4/25/2024 4:28,182
C1045010,U102571,F1269,1/21/2024 6:21,23
C1045011,U105723,F1299,12/3/2024 16:05,34
C1045012,U100276,F1192,11/19/2024 3:50,93
C1045013,U106582,F1078,12/6/2024 9:25,82
C1045014,U109253,F1172,10/22/2024 19:53,135
C1045015,U106963,F1126,11/15/2024 2:38,180
C1045016,U101817,F1225,2/5/2024 2:38,23
C1045017,U105909,F1163,2/22/2024 8:40,130
C1045018,U100434,F1166,5/13/2024 4:47,74
C1045019,U101267,F1073,1/1/2024 15:00,187
C1045020,U109031,F1056,3/9/2024 21:58,237
C1045021,U107716,F1204,4/22/2024 23:46,188
C1045022,U106887,F1286,1/24/2024 15:55,211
C1045023,U109557,F1024,8/29/2024 15:58,85
C1045024,U106988,F1148,10/9/2024 0:34,140
C1045025,U106052,F1263,1/17/2024 3:44,173
C1045026,U104109,F1135,9/20/2024 2:55,297
C1045027,U107150,F1145,8/19/2024 16:48,260
C1045028,U101158,F1272,3/5/2024 12:45,34
C1045029,U109915,F1294,11/16/2024 22:19,245
C1045030,U105498,F1073,10/22/2024 5:21,192
C1045031,U100566,F1122,10/29/2024 12:45,296
C1045032,U104897,F1139,4/5/2024 20:04,209
C1045033,U100126,F1275,11/5/2024 7:36,274
C1045034,U109986,F1297,2/12/2024 2:23,149
C1045035,U105114,F1254,2/27/2024 12:07,131
C1045036,U106055,F1292,7/25/2024 11:51,67
C1045037,U101867,F1271,9/6/2024 10:57,258
C1045038,U103683,F1270,10/30/2024 23:58,28
C1045039,U103230,F1060,11/13/2024 8:39,232
,U101558,F1187,7/29/2024 14:23,116
C1045041,U109415,F1128,4/30/2024 21:09,86
C1045042,U100738,F1017,5/10/2024 22:01,163
C1045043,U100078,F1223,10/5/2024 20:46,211
C1045044,U109972,F1223,12/30/2024 21:39,31
C1045045,U103163,F1102,1/6/2024 16:04,188
C1045046,U102187,F1056,7/17/2024 5:07,114
C1045047,U109216,F1286,5/31/2024 13:37,290
C1045048,U100266,F1116,11/8/2024 14:00,33
C1045049,U107218,F1128,7/10/2024 14:58,16
C1045050,U108420,F1087,4/9/2024 14:15,144
C1045051,U101392,F1124,2/15/2024 20:31,95
C1045052,U102604,F1288,12/16/2024 15:12,197
C1045053,U105218,F1089,12/24/2024 9:29,292
C1045054,U100596,F1253,5/2/2024 8:24,173
C1045055,U109026,F1100,10/22/2024 17:48,57
C1045056,U108920,F1146,1/15/2024 12:39,237
C1045057,U107976,F1045,1/15/2024 20:34,61
C1045058,U101921,F1138,1/23/2024 12:08,299
C1045059,U102624,F1125,10/23/2024 1:17,287
C1045060,U109108,F1125,1/2/2024 0:59,173
C1045061,U108846,F1258,3/18/2024 12:38,237
C1045062,U101974,F1146,9/28/2024 13:08,89
C1045063,U107509,F1162,1/30/2024 1:02,13
C1045064,U103091,F1109,7/11/2024 5:47,28
C1045065,U108524,F1179,6/16/2024 8:23,203
C1045066,U108486,F1242,9/3/2024 6:05,52
C1045067,U103742,F1152,11/2/2024 4:04,70
C1045068,U109930,F1083,11/6/2024 4:52,50
C1045069,U102610,F1202,9/7/2024 4:53,226
C1045070,U105815,F1143,1/13/2024 17:52,173
C1045071,U108032,F1025,8/18/2024 9:46,114
C1045072,U103868,F1244,11/6/2024 18:59,146
C1045073,U100249,F1132,8/11/2024 8:09,8
C1045074,U107892,F1000,9/5/2024 16:05,56
C1045075,U100300,F1252,1/4/2024 6:35,165
C1045076,U105125,F1151,10/4/2024 3:01,119
C1045077,U104317,F1019,12/21/2024 5:19,190
C1045078,U106456,F1229,7/10/2024 5:51,156
C1045079,U104443,F1176,7/28/2024 18:42,61
C1045080,U108882,F1142,11/1/2024 13:36,68
C1045081,U106234,F1216,11/13/2024 11:01,252
C1045082,U108102,F1046,7/2/2024 4:07,274
C1045083,U103918,F1165,4/29/2024 14:28,144
C1045084,U101194,F1012,6/13/2024 23:22,53
C1045085,U100293,F1054,9/11/2024 10:06,100
C1045086,U102239,F1047,10/20/2024 3:46,17
C1045087,U102853,F1212,8/2/2024 2:30,237
C1045088,U108222,F1194,8/3/2024 21:27,264
C1045089,U104877,F1230,4/8/2024 6:59,193
C1045090,U105623,F1102,10/23/2024 0:33,28
C1045091,U108190,F1266,12/10/2024 20:23,80
C1045092,U105217,F1179,3/19/2024 4:37,179
C1045093,U104147,F1089,10/1/2024 17:45,37
C1045094,U107510,F1109,6/25/2024 13:56,82
C1045095,U102857,F1120,10/15/2024 21:25,235
C1045096,U104445,F1289,1/27/2024 3:18,49
C1045097,U105137,F1220,3/18/2024 22:26,206
C1045098,U106373,F1024,12/30/2024 2:18,210
C1045099,U108905,F1021,11/18/2024 11:24,151
C1045100,U107723,F1101,2/28/2024 13:37,143
C1045101,U100609,F1142,6/22/2024 2:03,232
C1045102,U101504,F1218,10/10/2024 17:20,226
C1045103,U105531,F1000,7/28/2024 7:33,181
C1045104,U106531,F1254,5/31/2024 20:09,100
C1045105,U108846,F1040,12/28/2024 12:24,277
C1045106,U106145,F1082,5/10/2024 19:06,265
C1045107,U102939,F1188,10/26/2024 12:36,22
C1045108,U100150,F1052,1/31/2024 13:56,134
C1045109,U108944,F1237,10/7/2024 5:03,261
C1045110,U107585,F1159,6/6/2024 6:46,211
C1045111,U105772,F1038,9/6/2024 1:52,38
C1045112,U101191,F1216,7/12/2024 9:07,216
C1045113,U107177,F1280,11/14/2024 17:31,259
C1045114,U104995,F1208,3/8/2024 14:04,240
C1045115,U103409,F1138,3/30/2024 16:05,26
C1045116,U101890,F1116,9/17/2024 21:20,102
C1045117,U100110,F1163,10/12/2024 12:46,126
C1045118,U106323,F1293,6/4/2024 7:28,181
C1045119,U100976,F1133,3/2/2024 20:37,221
C1045120,U109626,F1107,3/12/2024 11:07,281
C1045121,U107943,F1232,5/26/2024 22:46,242
C1045122,U104276,F1026,7/6/2024 6:46,175
C1045123,U102133,F1066,7/31/2024 19:13,130
C1045124,U101706,F1137,1/13/2024 17:27,264
C1045125,U101629,F1121,3/20/2024 14:58,229
C1045126,U105042,F1265,6/24/2024 3:16,107
C1045127,U107230,F1054,5/19/2024 1:53,197
C1045128,U107747,F1030,4/29/2024 7:19,51
C1045129,U103724,F1133,10/20/2024 7:59,267
C1045130,U105765,F1229,5/3/2024 12:37,90
C1045131,U104264,F1078,10/6/2024 5:26,137
C1045132,U104412,F1002,6/10/2024 23:26,237
C1045133,U102451,F1033,7/17/2024 19:48,97
C1045134,U100212,F1046,8/5/2024 23:24,137
C1045135,U100633,F1018,1/12/2024 6:59,34
C1045136,U106017,F1285,4/27/2024 7:30,190
C1045137,U107913,F1161,12/26/2024 14:42,230
C1045138,U109576,F1084,5/14/2024 9:56,193
C1045139,U108863,F1096,5/22/2024 10:39,142
C1045140,U102170,F1080,2/12/2024 19:43,283
C1045141,U101045,F1161,7/5/2024 4:32,10
C1045142,U103289,F1231,4/11/2024 5:09,287
C1045143,U102600,F1097,3/25/2024 23:42,184
C1045144,U100876,F1210,12/29/2024 2:01,116
C1045145,U100393,F1123,7/30/2024 0:43,219
C1045146,U106700,F1128,6/2/2024 6:16,166
C1045147,U102571,F1160,4/20/2024 15:59,253
C1045148,U101768,F1036,3/7/2024 14:31,85
C1045149,U100232,F1049,3/3/2024 20:19,184
C1045150,U103569,F1002,4/19/2024 9:53,35
C1045151,U105905,F1162,4/9/2024 9:42,282
C1045152,U100831,F1143,4/28/2024 4:47,137
C1045153,U108278,F1217,10/30/2024 19:14,278
C1045154,U107040,F1034,12/19/2024 20:49,281
C1045155,U106836,F1228,9/2/2024 13:13,260
C1045156,U105348,F1103,6/24/2024 23:40,74
C1045157,U107761,F1296,3/14/2024 17:59,112
C1045158,U109426,F1173,11/24/2024 6:50,33
C1045159,U108684,F1132,8/22/2024 3:23,115
C1045160,U105659,F1187,9/25/2024 20:54,107
C1045161,U108213,F1049,5/12/2024 2:57,176
C1045162,U103877,F1017,8/31/2024 12:02,132
C1045163,U103382,F1176,7/23/2024 4:31,38
C1045164,U100344,F1279,3/27/2024 3:14,176
C1045165,U105999,F1157,8/28/2024 17:37,62
C1045166,U101160,F1014,5/17/2024 7:29,17
C1045167,U100483,F1209,6/17/2024 22:42,289
C1045168,U104017,F1143,4/9/2024 16:10,183
C1045169,U101828,F1145,8/10/2024 1:07,178
C1045170,U106720,F1218,8/26/2024 16:02,27
C1045171,U100315,F1000,6/20/2024 6:34,95
C1045172,U104862,F1250,2/8/2024 10:08,112
C1045173,U102329,F1166,11/7/2024 19:40,215
C1045174,U109805,F1136,11/24/2024 6:27,64
C1045175,U104470,F1116,6/9/2024 23:03,157
C1045176,U102100,F1166,7/23/2024 20:20,178
C1045177,U100808,F1226,4/11/2024 11:28,50
C1045178,U104611,F1162,6/26/2024 16:52,87
C1045179,U108705,F1160,4/28/2024 4:09,155
C1045180,U102338,F1078,7/24/2024 19:10,47
C1045181,U108186,F1191,7/10/2024 18:40,25
C1045182,U105024,F1200,2/16/2024 12:28,104
C1045183,U104580,F1282,4/10/2024 18:56,91
C1045184,U101896,F1149,3/4/2024 6:05,20
C1045185,U107601,F1102,10/8/2024 10:54,88
C1045186,U102700,F1169,5/14/2024 2:37,191
C1045187,U107282,F1236,1/20/2024 18:22,217
C1045188,U101138,F1095,7/28/2024 1:54,53
C1045189,U100123,F1103,1/27/2024 7:11,44
C1045190,U101626,F1080,9/26/2024 23:56,116
C1045191,U101584,F1238,5/6/2024 21:17,51
C1045192,U103458,F1286,10/25/2024 14:05,119
C1045193,U104368,F1199,10/10/2024 9:34,291
C1045194,U104760,F1132,1/22/2024 18:54,204
C1045195,U101405,F1283,7/14/2024 1:39,33
C1045196,U101244,F1131,5/26/2024 19:22,138
C1045197,U105892,F1111,1/21/2024 4:48,15
C1045198,U100198,F1284,11/12/2024 8:46,68
C1045199,U102130,F1105,10/28/2024 11:48,173
C1045200,U105622,F1246,9/17/2024 12:01,163
